"날짜","종가","시가","고가","저가","거래량","변동 %"
"2003- 11- 19","104.72","104.03","105.01","103.92","29.85M","0.85%"
"2003- 11- 18","103.84","105.24","105.45","103.70","41.17M","-1.04%"
"2003- 11- 17","104.93","104.91","105.14","104.04","44.44M","-0.50%"
"2003- 11- 14","105.46","106.40","106.95","105.29","49.16M","-0.85%"
"2003- 11- 13","106.36","106.01","106.54","105.78","29.73M","0.03%"
"2003- 11- 12","106.33","105.23","106.47","105.16","28.06M","1.12%"
"2003- 11- 11","105.15","105.09","105.33","104.80","26.81M","-0.03%"
"2003- 11- 10","105.18","105.74","105.84","105.01","25.54M","-0.41%"
"2003- 11- 07","105.61","106.64","106.72","105.57","31.74M","-0.74%"
"2003- 11- 06","106.40","105.60","106.44","105.10","28.41M","0.53%"
"2003- 11- 05","105.84","105.54","105.97","104.90","33.66M","0.08%"
"2003- 11- 04","105.76","105.99","106.27","105.58","31.44M","-0.22%"
"2003- 11- 03","105.99","105.75","106.61","105.71","37.61M","0.66%"
"2003- 10- 31","105.30","105.40","105.74","105.22","25.77M","-0.09%"
"2003- 10- 30","105.40","105.79","105.97","104.80","39.15M","0.21%"
"2003- 10- 29","105.18","104.77","105.43","104.69","30.97M","0.13%"
"2003- 10- 28","105.04","103.98","105.15","103.82","35.04M","1.36%"
"2003- 10- 27","103.63","103.74","104.18","103.27","32.34M","0.05%"
"2003- 10- 24","103.58","102.83","103.58","102.18","51.74M","0.22%"
"2003- 10- 23","103.35","102.89","103.95","102.84","46.43M","-0.18%"
"2003- 10- 22","103.54","104.03","104.19","103.19","34.13M","-1.26%"
"2003- 10- 21","104.86","104.82","105.28","104.32","26.77M","-0.17%"
"2003- 10- 20","105.04","104.45","105.04","103.94","27.79M","0.75%"
"2003- 10- 17","104.26","105.47","105.63","103.98","32.80M","-1.09%"
"2003- 10- 16","105.41","104.68","105.73","104.65","32.79M","0.40%"
"2003- 10- 15","104.99","105.86","105.89","104.64","39.89M","-0.27%"
"2003- 10- 14","105.27","104.80","105.43","104.36","38.51M","0.35%"
"2003- 10- 13","104.90","104.72","105.29","104.51","23.83M","0.32%"
"2003- 10- 10","104.57","104.27","104.60","103.91","22.69M","0.28%"
"2003- 10- 09","104.28","104.88","105.22","103.83","40.10M","0.27%"
"2003- 10- 08","104.00","104.33","104.39","103.41","30.94M","-0.25%"
"2003- 10- 07","104.26","103.26","104.31","102.91","42.64M","0.39%"
"2003- 10- 06","103.86","103.48","103.99","103.20","20.25M","0.45%"
"2003- 10- 03","103.39","103.67","104.28","103.08","48.82M","0.92%"
"2003- 10- 02","102.45","101.93","102.56","101.63","44.64M","0.36%"
"2003- 10- 01","102.08","100.24","102.18","100.20","65.81M","2.13%"
"2003- 09- 30","99.95","100.48","100.76","99.25","70.78M","-0.97%"
"2003- 09- 29","100.93","100.30","100.99","99.79","36.79M","0.98%"
"2003- 09- 26","99.95","100.44","100.66","99.85","42.92M","-0.33%"
"2003- 09- 25","100.28","101.41","101.88","100.20","53.19M","-0.82%"
"2003- 09- 24","101.11","103.12","103.22","101.07","41.72M","-1.78%"
"2003- 09- 23","102.94","102.59","103.29","102.36","32.51M","0.38%"
"2003- 09- 22","102.55","102.85","102.96","102.03","36.70M","-1.08%"
"2003- 09- 19","103.67","104.27","104.60","103.40","34.39M","-0.89%"
"2003- 09- 18","104.60","103.40","104.70","103.17","30.30M","1.18%"
"2003- 09- 17","103.38","103.48","103.78","103.05","32.07M","-0.19%"
"2003- 09- 16","103.58","102.23","103.64","102.17","37.96M","1.46%"
"2003- 09- 15","102.09","102.52","102.63","101.95","21.32M","-0.35%"
"2003- 09- 12","102.45","101.91","102.64","101.35","42.44M","0.19%"
"2003- 09- 11","102.26","102.10","102.76","101.84","38.80M","0.29%"
"2003- 09- 10","101.96","102.54","102.80","101.55","45.95M","-1.01%"
"2003- 09- 09","103.00","103.37","103.46","102.68","35.08M","-0.66%"
"2003- 09- 08","103.68","103.04","103.88","102.93","32.67M","0.83%"
"2003- 09- 05","102.83","102.94","103.55","102.40","31.66M","-0.56%"
"2003- 09- 04","103.41","103.10","103.55","102.76","28.40M","0.05%"
"2003- 09- 03","103.36","103.03","103.70","102.78","44.93M","0.54%"
"2003- 09- 02","102.80","101.64","102.88","101.05","50.86M","1.34%"
"2003- 08- 29","101.44","100.61","101.48","100.48","28.72M","0.67%"
"2003- 08- 28","100.76","100.40","101.00","99.66","27.43M","0.62%"
"2003- 08- 27","100.14","100.05","100.36","99.57","18.99M","0.03%"
"2003- 08- 26","100.11","99.50","100.39","98.83","45.08M","0.18%"
"2003- 08- 25","99.93","99.71","100.83","99.28","23.50M","0.16%"
"2003- 08- 22","99.77","101.75","101.82","99.73","52.05M","-0.99%"
"2003- 08- 21","100.77","101.05","101.52","100.40","46.55M","0.32%"
"2003- 08- 20","100.45","100.29","100.89","100.16","23.21M","-0.41%"
"2003- 08- 19","100.86","100.69","100.94","100.00","37.46M","0.38%"
"2003- 08- 18","100.48","99.93","100.60","99.74","22.95M","0.86%"
"2003- 08- 15","99.62","99.21","99.79","99.12","12.57M","0.31%"
"2003- 08- 14","99.31","99.10","99.75","98.45","36.26M","0.27%"
"2003- 08- 13","99.04","99.82","99.85","98.53","36.16M","-0.51%"
"2003- 08- 12","99.55","98.71","99.59","98.42","43.37M","0.91%"
"2003- 08- 11","98.65","98.26","99.04","97.84","34.64M","0.38%"
"2003- 08- 08","98.28","98.32","98.55","97.76","27.36M","0.29%"
"2003- 08- 07","98.00","97.17","98.07","96.76","43.55M","1.05%"
"2003- 08- 06","96.98","96.69","98.06","96.42","51.18M","0.58%"
"2003- 08- 05","96.42","98.41","98.76","96.34","61.75M","-2.12%"
"2003- 08- 04","98.51","98.31","99.00","97.00","55.55M","0.00%"
"2003- 08- 01","98.51","99.19","99.53","98.24","49.33M","-0.89%"
"2003- 07- 31","99.39","99.98","100.94","99.05","59.12M","0.23%"
"2003- 07- 30","99.16","99.60","99.79","98.93","28.43M","-0.24%"
"2003- 07- 29","99.40","100.14","100.27","98.68","53.57M","-0.46%"
"2003- 07- 28","99.86","100.37","100.98","99.67","34.42M","-0.37%"
"2003- 07- 25","100.23","98.66","100.29","98.04","43.33M","1.77%"
"2003- 07- 24","98.49","99.99","100.34","98.37","41.18M","-0.76%"
"2003- 07- 23","99.24","99.21","99.45","98.28","37.30M","0.07%"
"2003- 07- 22","99.17","98.69","99.41","97.91","50.01M","0.91%"
"2003- 07- 21","98.28","99.45","99.49","97.85","35.14M","-1.24%"
"2003- 07- 18","99.51","99.02","99.80","98.46","35.71M","1.03%"
"2003- 07- 17","98.50","99.15","99.88","98.16","48.93M","-1.42%"
"2003- 07- 16","99.92","100.81","100.87","99.23","40.22M","-0.59%"
"2003- 07- 15","100.51","101.38","101.46","99.95","63.63M","-0.22%"
"2003- 07- 14","100.73","101.20","101.90","99.92","42.16M","0.49%"
"2003- 07- 11","100.24","99.39","100.45","99.39","40.08M","0.95%"
"2003- 07- 10","99.30","99.84","100.04","98.63","49.85M","-1.27%"
"2003- 07- 09","100.58","100.92","101.40","100.03","36.63M","-0.56%"
"2003- 07- 08","101.15","100.50","101.29","100.17","33.16M","0.45%"
"2003- 07- 07","100.70","99.65","100.90","99.65","31.43M","1.99%"
"2003- 07- 03","98.74","99.07","99.85","97.90","30.87M","-1.03%"
"2003- 07- 02","99.77","98.77","99.79","98.57","34.68M","1.26%"
"2003- 07- 01","98.53","97.25","98.85","96.43","51.42M","0.92%"
"2003- 06- 30","97.63","98.22","98.67","97.47","33.87M","-0.03%"
"2003- 06- 27","97.66","98.75","99.19","97.58","54.22M","-1.15%"
"2003- 06- 26","98.80","97.78","98.98","96.96","33.55M","1.30%"
"2003- 06- 25","97.53","98.53","99.44","97.53","47.86M","-1.00%"
"2003- 06- 24","98.52","98.22","99.06","98.02","36.24M","0.10%"
"2003- 06- 23","98.42","99.45","99.66","97.92","34.34M","-1.03%"
"2003- 06- 20","99.44","100.39","100.50","99.42","41.55M","-0.58%"
"2003- 06- 19","100.02","101.64","101.73","99.84","43.57M","-1.53%"
"2003- 06- 18","101.57","101.29","102.14","101.00","35.55M","-0.09%"
"2003- 06- 17","101.66","102.07","102.18","101.23","36.82M","0.00%"
"2003- 06- 16","101.66","99.96","101.70","99.80","36.42M","2.11%"
"2003- 06- 13","99.56","100.61","100.75","98.95","48.64M","-1.04%"
"2003- 06- 12","100.61","100.75","100.90","99.62","36.49M","0.31%"
"2003- 06- 11","100.30","99.16","100.39","98.71","37.64M","1.06%"
"2003- 06- 10","99.25","98.46","99.26","98.19","30.12M","1.02%"
"2003- 06- 09","98.25","98.77","99.10","97.77","38.40M","-1.02%"
"2003- 06- 06","99.26","100.40","101.40","99.13","60.40M","-0.39%"
"2003- 06- 05","99.65","98.58","99.65","98.27","46.43M","0.49%"
"2003- 06- 04","99.16","97.66","99.35","97.57","49.44M","1.44%"
"2003- 06- 03","97.75","97.15","97.84","96.85","39.56M","0.41%"
"2003- 06- 02","97.35","97.53","98.45","96.67","50.71M","0.41%"
"2003- 05- 30","96.95","95.90","97.09","95.56","52.55M","1.60%"
"2003- 05- 29","95.42","95.88","96.82","95.08","50.97M","-0.26%"
"2003- 05- 28","95.67","95.85","96.47","95.43","37.75M","0.28%"
"2003- 05- 27","95.40","93.30","95.84","93.18","43.74M","1.75%"
"2003- 05- 23","93.76","93.53","93.98","93.14","26.16M","0.20%"
"2003- 05- 22","93.57","92.95","94.05","92.68","38.46M","0.99%"
"2003- 05- 21","92.65","92.11","92.88","91.91","49.86M","0.21%"
"2003- 05- 20","92.46","92.82","93.03","91.60","55.46M","-0.21%"
"2003- 05- 19","92.65","94.15","94.89","92.33","43.24M","-2.34%"
"2003- 05- 16","94.87","94.89","95.45","94.26","38.91M","-0.25%"
"2003- 05- 15","95.11","94.89","95.33","94.25","43.94M","0.63%"
"2003- 05- 14","94.51","95.09","95.24","93.91","32.24M","-0.21%"
"2003- 05- 13","94.71","94.53","95.19","94.26","39.30M","-0.18%"
"2003- 05- 12","94.88","93.50","95.12","93.28","35.69M","1.23%"
"2003- 05- 09","93.73","92.83","93.80","92.61","33.65M","1.38%"
"2003- 05- 08","92.45","92.52","93.34","92.28","40.77M","-1.01%"
"2003- 05- 07","93.39","93.42","94.14","92.97","41.44M","-0.55%"
"2003- 05- 06","93.91","93.04","94.38","93.00","44.59M","0.95%"
"2003- 05- 05","93.03","93.47","93.78","92.50","35.46M","-0.19%"
"2003- 05- 02","93.21","91.56","93.47","91.49","50.24M","1.43%"
"2003- 05- 01","91.90","91.92","92.73","90.50","50.42M","-0.01%"
"2003- 04- 30","91.91","91.91","92.57","91.41","48.92M","-0.22%"
"2003- 04- 29","92.11","92.14","92.80","91.40","52.35M","0.35%"
"2003- 04- 28","91.79","90.44","92.19","90.30","46.47M","1.73%"
"2003- 04- 25","90.23","91.30","91.47","90.02","43.93M","-1.24%"
"2003- 04- 24","91.36","91.53","92.08","90.96","50.04M","-0.89%"
"2003- 04- 23","92.18","91.62","92.35","91.24","44.25M","0.92%"
"2003- 04- 22","91.34","89.10","91.56","88.89","59.87M","1.89%"
"2003- 04- 21","89.65","89.86","90.16","89.06","32.09M","0.10%"
"2003- 04- 17","89.56","88.30","89.72","88.19","37.49M","1.48%"
"2003- 04- 16","88.25","89.91","90.07","88.03","51.82M","-1.70%"
"2003- 04- 15","89.78","88.84","89.78","88.42","49.99M","0.93%"
"2003- 04- 14","88.95","87.47","89.00","87.00","36.97M","2.07%"
"2003- 04- 11","87.15","88.16","88.70","86.86","47.74M","-0.41%"
"2003- 04- 10","87.51","87.09","87.63","86.54","42.16M","0.55%"
"2003- 04- 09","87.03","88.36","89.10","86.77","55.69M","-1.32%"
"2003- 04- 08","88.19","88.30","88.65","87.71","39.75M","0.16%"
"2003- 04- 07","88.05","90.34","90.85","87.97","69.83M","-0.19%"
"2003- 04- 04","88.22","88.43","88.59","87.62","36.26M","0.59%"
"2003- 04- 03","87.70","88.87","88.99","87.65","49.03M","-0.48%"
"2003- 04- 02","88.12","87.54","88.77","87.50","50.51M","2.42%"
"2003- 04- 01","86.04","85.25","86.39","84.91","53.91M","1.53%"
"2003- 03- 31","84.74","85.35","86.59","84.40","60.80M","-2.27%"
"2003- 03- 28","86.71","86.47","87.28","86.25","32.60M","-0.50%"
"2003- 03- 27","87.15","86.40","87.66","85.99","53.29M","0.08%"
"2003- 03- 26","87.08","87.56","87.85","86.80","45.77M","-0.50%"
"2003- 03- 25","87.52","86.74","88.26","86.44","61.19M","0.96%"
"2003- 03- 24","86.69","88.02","88.14","86.35","65.43M","-3.32%"
"2003- 03- 21","89.67","88.80","89.88","87.93","71.27M","1.72%"
"2003- 03- 20","88.15","87.33","88.59","86.35","67.48M","0.22%"
"2003- 03- 19","87.96","87.28","88.16","86.68","49.67M","0.77%"
"2003- 03- 18","87.29","87.15","87.35","86.28","51.09M","0.59%"
"2003- 03- 17","86.78","83.46","86.95","83.22","88.32M","3.15%"
"2003- 03- 14","84.13","84.20","84.77","83.35","63.97M","0.32%"
"2003- 03- 13","83.86","82.18","83.91","81.53","72.20M","3.45%"
"2003- 03- 12","81.06","80.38","81.10","79.38","62.48M","0.67%"
"2003- 03- 11","80.52","81.48","82.00","80.48","48.13M","-0.98%"
"2003- 03- 10","81.32","82.60","82.86","81.10","41.08M","-2.40%"
"2003- 03- 07","83.32","81.61","83.99","81.43","63.58M","0.69%"
"2003- 03- 06","82.75","82.87","83.52","82.47","41.47M","-0.84%"
"2003- 03- 05","83.45","82.61","83.54","82.36","44.11M","0.85%"
"2003- 03- 04","82.75","83.95","84.01","82.65","31.48M","-1.59%"
"2003- 03- 03","84.09","85.26","85.78","83.72","42.94M","-0.95%"
"2003- 02- 28","84.90","84.47","85.23","84.16","43.89M","0.66%"
"2003- 02- 27","84.34","83.70","84.75","83.16","51.83M","1.32%"
"2003- 02- 26","83.24","84.02","84.53","83.08","37.81M","-1.46%"
"2003- 02- 25","84.47","82.95","84.49","82.22","56.93M","0.80%"
"2003- 02- 24","83.80","84.93","85.00","83.59","30.70M","-1.62%"
"2003- 02- 21","85.18","84.38","85.74","83.46","60.97M","1.01%"
"2003- 02- 20","84.33","85.21","85.42","84.05","29.30M","-1.00%"
"2003- 02- 19","85.18","85.32","85.47","84.28","31.44M","-0.53%"
"2003- 02- 18","85.63","84.53","85.80","84.39","39.53M","1.76%"
"2003- 02- 14","84.15","82.37","84.20","81.83","59.59M","2.19%"
"2003- 02- 13","82.35","82.15","82.66","81.00","58.07M","0.30%"
"2003- 02- 12","82.10","83.16","83.62","82.09","35.93M","-1.59%"
"2003- 02- 11","83.43","84.37","84.71","82.83","46.89M","-0.69%"
"2003- 02- 10","84.01","83.47","84.13","82.65","45.48M","0.71%"
"2003- 02- 07","83.42","84.91","84.99","82.97","43.17M","-1.22%"
"2003- 02- 06","84.45","84.37","84.89","83.65","53.66M","-0.47%"
"2003- 02- 05","84.85","85.75","86.54","84.49","55.30M","-0.62%"
"2003- 02- 04","85.38","85.31","85.75","84.30","43.76M","-0.99%"
"2003- 02- 03","86.23","86.14","86.82","85.92","39.80M","0.20%"
"2003- 01- 31","86.06","84.15","86.22","84.15","55.32M","1.93%"
"2003- 01- 30","84.43","86.79","86.88","84.40","49.89M","-2.37%"
"2003- 01- 29","86.48","85.44","87.18","84.77","53.78M","0.76%"
"2003- 01- 28","85.83","85.63","86.40","85.13","46.97M","0.74%"
"2003- 01- 27","85.20","85.73","86.80","84.50","58.30M","-1.37%"
"2003- 01- 24","86.38","88.59","88.68","86.17","68.70M","-2.63%"
"2003- 01- 23","88.71","88.75","89.38","87.95","56.08M","0.61%"
"2003- 01- 22","88.17","88.77","89.32","88.00","42.82M","-1.21%"
"2003- 01- 21","89.25","90.87","90.92","88.95","42.38M","-1.56%"
"2003- 01- 17","90.66","90.99","92.30","90.15","35.62M","-1.48%"
"2003- 01- 16","92.02","92.50","92.93","91.45","45.38M","-0.41%"
"2003- 01- 15","92.40","93.54","93.57","91.91","33.54M","-1.00%"
"2003- 01- 14","93.33","92.69","93.83","92.41","30.92M","0.32%"
"2003- 01- 13","93.03","93.54","93.86","92.44","31.68M","-0.03%"
"2003- 01- 10","93.06","91.95","93.64","91.80","37.77M","0.27%"
"2003- 01- 09","92.81","91.82","93.18","91.41","34.86M","1.55%"
"2003- 01- 08","91.39","92.20","92.40","91.05","38.74M","-1.45%"
"2003- 01- 07","92.73","92.90","93.37","92.20","38.66M","-0.25%"
"2003- 01- 06","92.96","91.24","93.49","91.18","41.01M","1.76%"
"2003- 01- 03","91.35","90.91","91.39","90.50","32.23M","0.31%"
"2003- 01- 02","91.07","88.85","91.30","88.54","44.65M","3.22%"
"2002- 12- 31","88.23","87.99","88.43","87.11","34.04M","0.14%"
"2002- 12- 30","88.11","87.80","88.47","87.22","29.97M","0.84%"
"2002- 12- 27","87.38","88.96","89.29","87.38","22.21M","-2.25%"
"2002- 12- 26","89.39","89.70","90.61","88.84","17.49M","0.03%"
"2002- 12- 24","89.36","89.59","89.86","89.25","10.94M","-0.73%"
"2002- 12- 23","90.02","89.59","90.47","89.31","22.65M","0.03%"
"2002- 12- 20","89.99","89.20","90.02","89.10","31.18M","0.93%"
"2002- 12- 19","89.16","89.35","90.70","88.60","39.29M","-0.71%"
"2002- 12- 18","89.80","90.32","90.40","89.33","35.65M","-1.16%"
"2002- 12- 17","90.85","91.37","91.74","90.74","32.41M","-0.87%"
"2002- 12- 16","91.65","89.82","91.79","89.66","37.12M","2.59%"
"2002- 12- 13","89.34","89.91","90.48","89.27","36.88M","-1.58%"
"2002- 12- 12","90.77","91.20","91.49","90.20","34.49M","-0.01%"
"2002- 12- 11","90.78","90.42","91.62","90.16","39.21M","0.09%"
"2002- 12- 10","90.70","90.02","91.10","89.76","33.45M","1.34%"
"2002- 12- 09","89.50","91.07","91.46","89.48","36.89M","-2.75%"
"2002- 12- 06","92.03","90.12","92.17","89.98","50.13M","0.66%"
"2002- 12- 05","91.43","92.70","92.80","91.10","36.83M","-1.10%"
"2002- 12- 04","92.45","91.77","93.14","91.43","64.15M","-0.45%"
"2002- 12- 03","92.87","93.25","93.40","92.35","34.43M","-1.34%"
"2002- 12- 02","94.13","95.47","96.05","93.22","49.80M","0.16%"
"2002- 11- 29","93.98","94.80","94.95","93.77","19.39M","-0.32%"
"2002- 11- 27","94.28","92.52","94.65","92.43","37.78M","2.81%"
"2002- 11- 26","91.70","93.07","93.45","91.62","42.29M","-1.90%"
"2002- 11- 25","93.48","93.43","94.26","92.77","34.06M","0.06%"
"2002- 11- 22","93.42","93.48","94.27","93.27","32.52M","-0.71%"
"2002- 11- 21","94.09","92.60","94.19","92.43","55.17M","1.86%"
"2002- 11- 20","92.37","89.98","92.42","89.95","36.82M","2.22%"
"2002- 11- 19","90.36","90.02","91.10","89.76","32.81M","-0.13%"
"2002- 11- 18","90.48","92.15","92.15","90.35","29.02M","-1.01%"
"2002- 11- 15","91.40","90.00","91.55","89.95","39.17M","0.74%"
"2002- 11- 14","90.73","90.07","91.00","89.76","31.99M","1.89%"
"2002- 11- 13","89.05","88.32","89.75","87.45","63.92M","0.10%"
"2002- 11- 12","88.96","88.66","89.93","88.37","37.78M","0.79%"
"2002- 11- 11","88.26","89.52","89.56","87.80","33.60M","-1.55%"
"2002- 11- 08","89.65","90.53","91.57","89.52","37.91M","-1.22%"
"2002- 11- 07","90.76","92.03","92.22","90.22","51.58M","-2.45%"
"2002- 11- 06","93.04","92.48","93.07","90.79","65.35M","1.30%"
"2002- 11- 05","91.85","90.84","92.07","90.84","37.29M","0.79%"
"2002- 11- 04","91.13","91.80","92.94","90.90","49.08M","0.95%"
"2002- 11- 01","90.27","88.35","90.82","88.05","51.91M","1.98%"
"2002- 10- 31","88.52","89.66","90.30","88.19","41.62M","-1.02%"
"2002- 10- 30","89.43","88.68","89.96","88.23","41.71M","0.97%"
"2002- 10- 29","88.57","89.08","89.49","87.00","59.54M","-1.16%"
"2002- 10- 28","89.61","91.15","91.29","88.85","39.43M","-0.65%"
"2002- 10- 25","90.20","88.22","90.39","87.94","43.74M","2.08%"
"2002- 10- 24","88.36","90.75","90.90","88.10","55.31M","-2.04%"
"2002- 10- 23","90.20","88.77","90.27","87.68","55.10M","0.76%"
"2002- 10- 22","89.52","89.05","90.01","88.52","41.22M","-0.72%"
"2002- 10- 21","90.17","88.12","90.50","87.57","45.98M","1.73%"
"2002- 10- 18","88.64","87.65","89.11","86.93","47.56M","0.42%"
"2002- 10- 17","88.27","88.87","89.30","87.85","68.61M","1.99%"
"2002- 10- 16","86.55","87.42","87.80","85.92","63.59M","-2.42%"
"2002- 10- 15","88.70","86.99","88.72","86.86","82.46M","4.81%"
"2002- 10- 14","84.63","83.20","84.85","83.04","40.64M","0.56%"
"2002- 10- 11","84.16","82.10","84.73","81.82","82.32M","4.38%"
"2002- 10- 10","80.63","77.94","81.07","77.07","76.78M","3.24%"
"2002- 10- 09","78.10","79.09","79.70","77.78","79.92M","-2.82%"
"2002- 10- 08","80.37","79.81","81.31","78.20","79.54M","1.57%"
"2002- 10- 07","79.13","80.06","81.20","78.55","53.20M","-2.07%"
"2002- 10- 04","80.80","82.80","82.92","79.58","68.73M","-1.83%"
"2002- 10- 03","82.31","83.14","84.60","81.95","55.57M","-1.01%"
"2002- 10- 02","83.15","84.69","85.53","82.60","56.85M","-3.00%"
"2002- 10- 01","85.72","82.44","85.77","81.47","67.28M","4.80%"
"2002- 09- 30","81.79","82.00","82.80","80.01","73.10M","-1.16%"
"2002- 09- 27","82.75","85.00","85.63","82.75","64.78M","-3.48%"
"2002- 09- 26","85.73","85.02","85.97","84.45","53.67M","1.64%"
"2002- 09- 25","84.35","83.37","84.77","82.04","59.30M","2.48%"
"2002- 09- 24","82.31","82.44","83.65","81.85","69.60M","-1.61%"
"2002- 09- 23","83.66","83.65","84.07","82.69","46.91M","-0.82%"
"2002- 09- 20","84.35","84.92","85.20","84.05","46.33M","-0.41%"
"2002- 09- 19","84.70","86.00","86.80","84.70","48.52M","-2.59%"
"2002- 09- 18","86.95","87.02","88.50","86.28","54.85M","-1.00%"
"2002- 09- 17","87.83","90.89","91.19","87.75","47.77M","-2.29%"
"2002- 09- 16","89.89","89.32","89.89","88.47","28.17M","0.25%"
"2002- 09- 13","89.67","88.70","89.90","88.25","41.13M","0.25%"
"2002- 09- 12","89.45","90.75","90.84","88.99","43.64M","-1.84%"
"2002- 09- 11","91.13","92.47","93.33","91.10","27.75M","-0.62%"
"2002- 09- 10","91.70","91.14","91.78","90.56","41.43M","1.15%"
"2002- 09- 09","90.66","89.10","91.35","88.80","34.08M","0.73%"
"2002- 09- 06","90.00","89.75","90.57","89.35","38.62M","1.37%"
"2002- 09- 05","88.78","88.49","89.43","87.50","67.34M","-0.85%"
"2002- 09- 04","89.54","88.61","90.25","88.06","51.10M","1.43%"
"2002- 09- 03","88.28","90.73","91.00","88.15","76.69M","-3.81%"
"2002- 08- 30","91.78","91.69","93.39","91.40","30.37M","-0.39%"
"2002- 08- 29","92.14","91.27","93.06","90.81","42.97M","0.04%"
"2002- 08- 28","92.10","93.29","93.49","91.80","38.98M","-2.19%"
"2002- 08- 27","94.16","95.70","96.25","93.50","46.04M","-1.15%"
"2002- 08- 26","95.26","94.91","95.64","93.50","33.83M","0.70%"
"2002- 08- 23","94.60","96.02","96.15","94.15","33.72M","-2.15%"
"2002- 08- 22","96.68","95.49","97.15","95.07","38.40M","0.97%"
"2002- 08- 21","95.75","95.06","95.78","93.57","39.64M","1.44%"
"2002- 08- 20","94.39","94.82","95.40","93.62","30.51M","-1.06%"
"2002- 08- 19","95.40","93.46","95.75","93.10","33.68M","2.34%"
"2002- 08- 16","93.22","92.82","94.08","92.00","36.52M","-0.30%"
"2002- 08- 15","93.50","92.85","93.99","92.20","45.65M","1.39%"
"2002- 08- 14","92.22","89.02","92.63","88.02","57.44M","3.65%"
"2002- 08- 13","88.97","90.15","91.66","88.65","49.64M","-1.82%"
"2002- 08- 12","90.62","90.00","91.27","89.55","25.86M","-0.73%"
"2002- 08- 09","91.29","90.10","91.94","89.35","41.88M","0.37%"
"2002- 08- 08","90.95","88.42","91.10","87.80","48.38M","3.23%"
"2002- 08- 07","88.10","87.88","88.50","85.77","43.72M","1.74%"
"2002- 08- 06","86.59","85.23","87.90","85.05","65.26M","3.37%"
"2002- 08- 05","83.77","86.50","86.93","83.55","47.20M","-3.48%"
"2002- 08- 02","86.79","88.50","88.92","85.62","51.83M","-2.24%"
"2002- 08- 01","88.78","90.88","91.35","88.33","66.58M","-2.61%"
"2002- 07- 31","91.16","90.50","91.55","89.25","44.72M","0.24%"
"2002- 07- 30","90.94","89.32","91.40","88.72","47.57M","1.30%"
"2002- 07- 29","89.77","87.51","90.34","87.30","53.50M","4.87%"
"2002- 07- 26","85.60","84.65","85.93","83.80","41.21M","1.90%"
"2002- 07- 25","84.00","84.28","85.85","81.60","87.20M","-0.85%"
"2002- 07- 24","84.72","78.14","85.12","77.68","107.02M","5.97%"
"2002- 07- 23","79.95","82.55","83.24","79.75","74.52M","-2.74%"
"2002- 07- 22","82.20","84.11","85.91","81.45","78.25M","-2.96%"
"2002- 07- 19","84.71","86.77","87.55","84.30","77.71M","-3.52%"
"2002- 07- 18","87.80","90.70","91.10","87.75","32.72M","-3.24%"
"2002- 07- 17","90.74","92.46","93.30","89.75","49.02M","0.20%"
"2002- 07- 16","90.56","91.13","92.38","89.87","53.29M","-1.93%"
"2002- 07- 15","92.34","91.64","92.40","87.89","77.32M","0.53%"
"2002- 07- 12","91.85","93.33","93.89","91.52","39.03M","-1.10%"
"2002- 07- 11","92.87","91.76","93.35","90.32","59.54M","0.81%"
"2002- 07- 10","92.12","96.00","96.07","92.04","50.53M","-3.64%"
"2002- 07- 09","95.60","97.73","98.34","95.01","28.64M","-2.52%"
"2002- 07- 08","98.07","98.98","99.70","97.56","19.12M","-1.25%"
"2002- 07- 05","99.31","96.78","99.53","96.67","19.01M","3.98%"
"2002- 07- 03","95.51","94.62","95.84","93.73","30.57M","0.57%"
"2002- 07- 02","94.97","96.87","97.20","94.77","34.22M","-2.12%"
"2002- 07- 01","97.03","99.19","99.80","96.89","20.28M","-1.95%"
"2002- 06- 28","98.96","99.24","100.50","98.88","28.19M","-0.47%"
"2002- 06- 27","99.43","98.50","99.49","96.57","31.73M","1.75%"
"2002- 06- 26","97.72","95.20","98.15","95.19","37.93M","0.16%"
"2002- 06- 25","97.56","100.30","100.89","97.54","33.42M","-2.24%"
"2002- 06- 24","99.80","98.61","100.69","97.25","37.17M","0.52%"
"2002- 06- 21","99.28","100.47","100.93","98.69","31.19M","-1.91%"
"2002- 06- 20","101.21","102.27","103.05","100.96","25.76M","-1.28%"
"2002- 06- 19","102.52","103.50","104.43","102.24","21.55M","-2.33%"
"2002- 06- 18","104.97","103.74","105.03","103.63","21.86M","0.82%"
"2002- 06- 17","104.12","101.92","104.34","101.85","17.65M","2.68%"
"2002- 06- 14","101.40","100.31","101.56","98.50","39.27M","-0.15%"
"2002- 06- 13","101.55","102.13","103.00","101.34","21.05M","-1.00%"
"2002- 06- 12","102.58","101.71","102.81","100.78","31.27M","0.61%"
"2002- 06- 11","101.96","104.13","104.54","101.73","19.99M","-1.72%"
"2002- 06- 10","103.74","103.24","104.46","103.02","18.76M","0.39%"
"2002- 06- 07","103.34","101.79","103.92","101.72","24.01M","-0.12%"
"2002- 06- 06","103.46","105.54","105.60","103.15","23.37M","-2.04%"
"2002- 06- 05","105.61","104.95","105.67","104.35","19.72M","0.94%"
"2002- 06- 04","104.63","104.15","105.20","103.55","25.87M","0.25%"
"2002- 06- 03","104.37","107.09","107.60","104.13","26.07M","-2.66%"
